txn_id,value_date,narration,debit,credit,balance,bank_ref,bank
TXN00003947,04-08-2026,UPI/300000003892/Payment from/kolhapurpl@paytm/UTIB,,203476.63,1104518601.35,S48503634,ICICI
TXN00003948,20-08-2026,NEFT-ICICR52023081276-GUNTUR FORGINGS LIMITED,,30788.82,1104549390.17,S65771503,ICICI
TXN00003949,01-07-2026,UPI/300000003894/HIA/hubliinfra@okaxis,,486233.04,1105035623.21,S24665274,ICICI
TXN00003950,18/07/26,RTGS-HDFC0002341-KANPUR ELECTRICALS-300000003895,,212066.51,1105247689.72,6083471411,HDFC
TXN00003951,09/07/26,ACH C-TIRUPUR TRADERS-300000003896,,358684.45,1105606374.17,6076612248,HDFC
TXN00003952,14/07/26,NEFT-HDFC0009812-TRICHYCERAMICSPVTLTD-300000003897,,437737.70,1106044111.87,8658785761,HDFC
TXN00003953,22/06/26,IMPS-1142082618-JABALPURTEXTILESPVTLTD-UTIB,,60770.15,1106104882.02,7913775807,HDFC
TXN00003954,30-08-2026,RTGS/ICICR52024117345/trichy printers pvt  ltd,,80559.10,1106185441.12,S60152016,ICICI
TXN00003955,11-08-2026,UPI/300000003900/KIA/krishnainf@ibl,,222723.67,1106408164.79,S16894383,ICICI
TXN00003956,02/08/26,NEFT CR-HDFC0002341-RAIPUR METALS LIMITED-UTR7685032295,,344437.79,1106752602.58,6750185342,HDFC
TXN00003957,12/08/26,RTGS-HDFC0009812-BHAVNAGARPAPERMILLSPVTLTD-300000003902,,230208.27,1106982810.85,5177173662,HDFC
TXN00003958,22/06/26,NEFT-HDFC0000123-JALANDHARAGROEXPORTSPRIVATELIMITED-300000003903,,315565.16,1107298376.01,3037523080,HDFC
TXN00003959,08-08-2026,RTGS/ICICR52023081809/INDORE CASTINGS LL,,57243.64,1107355619.65,S80495680,ICICI
TXN00003960,25-08-2026,MMT/IMPS/300000003905/CHANDRAPUR MEDIA PVT LTD/UTIB,,396981.53,1107752601.18,S66724743,ICICI
TXN00003961,11-08-2026,NEFT/ICICR52023081484/DEHRADUN INFRAPROJEC,,97349.03,1107849950.21,S54249071,ICICI
TXN00003962,30/07/26,NEFT CR-HDFC0002341-TRICHY TRANSPORT AND COMPANY-UTR300000003907,,118197.13,1107968147.34,2845733814,HDFC
TXN00003963,31-08-2026,BIL/ONL/300000003908/KCL,,196032.55,1108164179.89,S46879055,ICICI
TXN00003964,04/08/26,UPI-AMRAVATI INFRAPROJECTS AND COMPANY-AMRAVATIIN@APL-2805175282,,152052.81,1108316232.70,8802935783,HDFC
TXN00003965,20/07/26,NEFT-HDFC0002341-JODHPUR FERTILISERS-6665879948,,180395.75,1108496628.45,7198767561,HDFC
TXN00003966,26-06-2026,UPI/300000003911/Payment from/ernakulamb@okaxis/ICIC,,200691.21,1108697319.66,S26393851,ICICI
TXN00003967,11-08-2026,BIL/ONL/300000003912/SPA,,432713.14,1109130032.80,S60254987,ICICI
TXN00003968,16/08/26,UPI-JALANDHAR FORGINGS-JALANDHARF@YBL-300000003913-PAYMENT FROM JFL,,183369.87,1109313402.67,5812265208,HDFC
TXN00003969,21/06/26,RTGS-HDFC0004567-CALICUT PHARMACEUTICALS INDIA PRIVATE LIMITED-4365093339,,396510.17,1109709912.84,3206291806,HDFC
TXN00003970,08-08-2026,UPI/2695745940/Payment from/maduraiaut@apl/KKBK,,269409.26,1109979322.10,S38802288,ICICI
TXN00003971,22-07-2026,BIL/ONL/300000003916/GEP,,394407.99,1110373730.09,S70501507,ICICI
TXN00003972,11/08/26,ACH C-KRISHNA  DIAGNOST-300000003917,,215371.13,1110589101.22,8285543942,HDFC
TXN00003973,20-06-2026,UPI/6343297212/Payment from/coimbatore@ibl/HDFC,,481717.68,1111070818.90,S40092362,ICICI
TXN00003974,25-07-2026,MMT/IMPS/300000003919/HUBLI  FORGIN/ICIC,,459037.86,1111529856.76,S32878832,ICICI
TXN00003975,17/06/26,UPI-CUTTACK LOGISTICS-CUTTACKLOG@YBL-3364469506,,113852.14,1111643708.90,4074339214,HDFC
TXN00003976,22-06-2026,NEFT-ICICR52024560639-Cuttack Containers,,177113.09,1111820821.99,S21489390,ICICI
TXN00003977,10/06/26,RTGS-HDFC0002341-KANPUR CONSTRUCTIO-300000003922,,180209.27,1112001031.26,5724990331,HDFC
TXN00003978,21/08/26,NEFT-HDFC0009812-JODHPUR CONSTRUCTIONS P LTD-300000003923,,214954.95,1112215986.21,2359084644,HDFC
TXN00003979,09-08-2026,NEFT-ICICR52023081316-BHOPAL CONSTRUCTIONS PRIVATE LIMITED,,32612.74,1112248598.95,S98579002,ICICI
TXN00003980,29-06-2026,BIL/ONL/300000003925/EPA,,295231.14,1112543830.09,S54625661,ICICI
TXN00003981,01/06/26,NEFT-HDFC0004567-SALEM SOFTWARE  SERVICES-8118713588,,360293.55,1112904123.64,5453829205,HDFC
TXN00003982,15-08-2026,BIL/ONL/300000003927/DHL,,432395.07,1113336518.71,S48565906,ICICI
TXN00003983,03-06-2026,MMT/IMPS/300000003928/BELGAUM  DIAGNOSTICS LIMITED/SBIN,,271337.65,1113607856.36,S19929804,ICICI
TXN00003984,29/06/26,NEFT CR-HDFC0004567-MANGALORE CERAMICS PVT LTD-UTR300000003929,,118030.16,1113725886.52,6187577221,HDFC
TXN00003985,22-07-2026,NEFT-ICICR52024560206-NAGPUR BEARINGS LIMITED,,313056.29,1114038942.81,S66453316,ICICI
TXN00003986,29/07/26,RTGS-HDFC0009812-GODAVARI DIAGNOSTICS-6298946231,,457563.50,1114496506.31,8136924896,HDFC
TXN00003987,07-07-2026,NEFT-ICICR52024117260-AMRAVATI FORGINGS,,221866.15,1114718372.46,S61464093,ICICI
TXN00003988,27/07/26,NEFT-HDFC0004567-GODAVARI  LOGISTI-300000003933,,377657.85,1115096030.31,2328657250,HDFC
TXN00003989,19/07/26,ACH C-HALDIA PHARM-300000003934,,140130.98,1115236161.29,6631977408,HDFC
TXN00003990,14-07-2026,RTGS/ICICR52024117909/SILIGURI INDUSTRIES INDIA PRIVATE LIMITED,,189773.10,1115425934.39,S81987949,ICICI
TXN00003991,14-07-2026,RTGS/ICICR52024117828/DHANBAD METALS,,413605.97,1115839540.36,S14043051,ICICI
TXN00003992,02-06-2026,NEFT-ICICR52023994408-AURANGABADMOTORSPRIVATELIMITED,,6170.85,1115845711.21,S25434970,ICICI
TXN00003993,25-07-2026,NEFT-ICICR52024560228-Salem Chemicals India Private Limited,,207169.86,1116052881.07,S52394304,ICICI
TXN00003994,22-07-2026,UPI/300000003939/Payment from/bhopalgarm@apl/HDFC,,396932.71,1116449813.78,S71666780,ICICI
TXN00003995,05/07/26,NEFT CR-HDFC0000123-GWALIORFERTILISERSPRIVATELIMITED-UTR300000003940,,33478.80,1116483292.58,5516262193,HDFC
TXN00003996,14-08-2026,RTGS/ICICR52023994781/UDAIPURHANDICRAFTSLLP,,268415.28,1116751707.86,S59430681,ICICI
TXN00003997,28/07/26,NEFT CR-HDFC0000123-NAGPUR REFRACTORIES LIMITED-UTR300000003942,,421994.22,1117173702.08,5102106315,HDFC
TXN00003998,15/08/26,UPI-CHANDRAPUR INDUS-CHANDRAPUR@IBL-300000003943,,31875.79,1117205577.87,8315465056,HDFC
TXN00003999,16/07/26,UPI-CALICUT ENTERPRI-CALICUTENT@YBL-300000003944,,225418.78,1117430996.65,2003791217,HDFC
TXN00004000,09/06/26,UPI-MANGALORE AGRO EXPOR-MANGALOREA@IBL-7381527915,,302538.27,1117733534.92,8460602414,HDFC
TXN00004001,04-07-2026,MMT/IMPS/8938456265/RAIPUR REFRACTORIES LIMITED/ICIC,,138226.02,1117871760.94,S44995159,ICICI
TXN00004002,11-08-2026,NEFT/ICICR52023081665/TRICHY ELECT,,175384.14,1118047145.08,S50413889,ICICI
TXN00004003,29/06/26,NEFT-HDFC0009812-TRICHY CABLES PRIVATE LIMITED-300000003948,,4978.41,1118052123.49,2777749098,HDFC
TXN00004004,08/07/26,UPI-AMRAVATI CHEMICALS INDIA PRIVATE LIMITED-AMRAVATICH@YBL-7075581523-PAYMENT FROM ACI,,326514.51,1118378638.00,4246468522,HDFC
TXN00004005,01/06/26,RTGS-HDFC0002341-NAGPUR AGRO EXPO-300000003950,,120050.08,1118498688.08,2714170257,HDFC
TXN00004006,02/08/26,IMPS-6004895751-RAIPUR GARMENTS PRIVATE LIMITED-ICIC,,71367.52,1118570055.60,5909615767,HDFC
TXN00004007,04/07/26,RTGS-HDFC0000123-MYSORE ENGINEERING PVT LTD-3501295952 ,,485707.49,1119055763.09,9889440277,HDFC
TXN00004008,11/06/26,ACH C-SOLAPUR COLD STORAGE AND COMPANY-300000003953,,31568.23,1119087331.32,2598060400,HDFC
TXN00004009,08/07/26,NEFT-HDFC0000123-DHANBAD TEXTILES PVT LTD-5129393419,,78182.05,1119165513.37,6642347074,HDFC
TXN00004010,17/08/26,RTGS-HDFC0002341-MANGALORE MOTORS PRI-300000003955,,234754.87,1119400268.24,1046583007,HDFC
TXN00004011,21/07/26,IMPS-6463206942-CHENNAI FORGINGS L-KKBK,,364659.53,1119764927.77,5958882106,HDFC
TXN00004012,22/06/26,IMPS-300000003957-GWALIORLOGISTICSPRIVATELIMITED-ICIC,,43145.15,1119808072.92,7686790225,HDFC
TXN00004013,19/06/26,RTGS-HDFC0000123-HUBLI SPINNERS LLP-300000003958,,10860.50,1119818933.42,7356537389,HDFC
TXN00004014,19/08/26,ACH C-AMRAVATI CONSTRUCTIONS PRIVATE LIMITED-300000003959/,,341317.95,1120160251.37,9775989237,HDFC
TXN00004015,26-07-2026,NEFT/ICICR52024117114/KAKINADA PRINTERS PVT LTD,,484815.79,1120645067.16,S27374579,ICICI
TXN00004016,17-06-2026,BIL/ONL/8076931577/HPP,,310378.03,1120955445.19,S60301085,ICICI
TXN00004017,29-06-2026,NEFT-ICICR52024117371-Tirupur Hospitalit,,318825.83,1121274271.02,S29529809,ICICI
TXN00004018,20-06-2026,BIL/ONL/300000003963/GFP,,331948.65,1121606219.67,S34197121,ICICI
TXN00004019,15/06/26,ACH C-RAIPUR PAPER MILLS-4179530030,,64016.93,1121670236.60,3931950851,HDFC
TXN00004020,04-06-2026,RTGS/ICICR52023081609/godavari hospitality pvt ltd,,261280.73,1121931517.33,S81989572,ICICI
TXN00004021,02-07-2026,RTGS/ICICR52024117937/Guntur Distributor,,455740.80,1122387258.13,S94190127,ICICI
TXN00004022,12-07-2026,NEFT/ICICR52023994372/NARMADA PRINTERS PVT LTD,,127801.00,1122515059.13,S33626476,ICICI
TXN00004023,22-07-2026,NEFT-ICICR52023994832-JALANDHAR CONTAINERS PVT LTD,,279296.29,1122794355.42,S17085994,ICICI
TXN00004024,09-08-2026,NEFT/ICICR52023994519/narmada software,,49767.11,1122844122.53,S93886681,ICICI
TXN00004025,23/06/26,NEFT-HDFC0004567-BHAVNAGAR INDUSTRIES INDIA PRIVATE LIMITED-300000003970,,429415.84,1123273538.37,1144757117,HDFC
TXN00004026,25-08-2026,NEFT/ICICR52023994616/Madurai Industries,,5675.81,1123279214.18,S80838107,ICICI
TXN00004027,23-07-2026,UPI/300000003972/Payment from/bhilaiinfr@okhdfcbank/SBIN,,18547.44,1123297761.62,S31289308,ICICI
TXN00004028,11-08-2026,RTGS/ICICR52024117538/ERNAKULAM  REFRACTORIES PVT,,253910.38,1123551672.00,S73850697,ICICI
TXN00004029,28/07/26,NEFT CR-HDFC0009812-JABALPUR FORGINGS LI-UTR300000003974,,450388.42,1124002060.42,6935978096,HDFC
TXN00004030,22/07/26,IMPS-300000003975-SURAT AUTO COMPONENTS-AXIS,,48154.10,1124050214.52,8828231260,HDFC
TXN00004031,04/07/26,NEFT-HDFC0002341-GUNTURFERTILISERSPRIVATELIMITED-8649851945,,311364.19,1124361578.71,6376925696,HDFC
TXN00004032,11/08/26,RTGS-HDFC0004567-MEERUT CASTINGS P LTD-300000003977,,239490.17,1124601068.88,2392504440,HDFC
TXN00004033,31/07/26,UPI-HALDIA CONSTRUCTIONS-HALDIACONS@APL-1069316536-PAYMENT FROM HCP/ ,,294496.40,1124895565.28,5481293059,HDFC
TXN00004034,30/07/26,IMPS-300000003979-SILIGURI INFRAPR-SBIN,,246910.32,1125142475.60,9853788295,HDFC
TXN00004035,12-06-2026,BIL/ONL/300000003980/GAE,,146312.08,1125288787.68,S97740719,ICICI
TXN00004036,11/08/26,NEFT-HDFC0000123-INDORE CERAMICS-4268551524,,8444.00,1125297231.68,8396085372,HDFC
TXN00004037,02-07-2026,UPI/300000003982/Payment from/maduraicas@okhdfcbank/ICIC,,227312.00,1125524543.68,S30648386,ICICI
TXN00004038,08/08/26,UPI-NARMADA SPIN-NARMADASPI@APL-3257711918,,45557.00,1125570100.68,2276827069,HDFC
TXN00004039,24/07/26,RTGS-HDFC0009812-SURAT AUTO COMPO-7182103199,,92236.75,1125662337.43,2106437183,HDFC
TXN00004040,20-06-2026,BIL/ONL/3410401208/NPM,,16425.50,1125678762.93,S30808961,ICICI
TXN00004041,08-08-2026,UPI/300000003986/Payment from/anantapurc@ibl/HDFC,,165432.00,1125844194.93,S65044840,ICICI
TXN00004042,16/08/26,NEFT CR-HDFC0009812-JABALPUR FERTILISERS PRIVATE LIMITED-UTR300000003987,,80374.00,1125924568.93,2480968808,HDFC
TXN00004043,17-07-2026,UPI/300000003988/DEL/dhanbadele@apl,,229659.00,1126154227.93,S10253275,ICICI
TXN00004044,30-06-2026,UPI/300000003989/HPA/hubliplast@ibl,,298447.99,1126452675.92,S26201221,ICICI
TXN00004045,26/06/26,UPI-JALANDHAR GARMENTS PRIVATE LIMITED-JALANDHARG@PAYTM-300000003990,,434660.00,1126887335.92,2409580645,HDFC
TXN00004046,14/08/26,IMPS-300000003991-BHOPAL ENTERPRISES INDIA PRIVATE LIMITED-UTIB,,285482.00,1127172817.92,9373356570,HDFC
TXN00004047,02-07-2026,BIL/ONL/300000003992/KPL,,397691.25,1127570509.17,S75262457,ICICI
TXN00004048,11/07/26,UPI-AURANGABAD FOODS PVT LTD-AURANGABAD@PAYTM-300000003993-PAYMENT FROM AFP,,100353.00,1127670862.17,7826798956,HDFC
TXN00004049,27-06-2026,NEFT/ICICR52023994977/MADURAI CHEMICAL,,435705.99,1128106568.16,S37499444,ICICI
TXN00004050,26/06/26,NEFT CR-HDFC0002341-JODHPUR  AGRO EXP-UTR300000003995,,85002.99,1128191571.15,2804126339,HDFC
TXN00004051,07/07/26,NEFT-HDFC0004567-BELGAUM DIAGNOSTICS P LTD-300000003996,,314125.99,1128505697.14,8018792468,HDFC
TXN00004052,20/07/26,NEFT-HDFC0000123-ERNAKULAM TRANSP-300000003997,,459104.00,1128964801.14,8853070704,HDFC
TXN00004053,09-08-2026,UPI/300000003998/JFP/jabalpurfo@paytm,,46133.00,1129010934.14,S21185304,ICICI
TXN00004054,31-07-2026,UPI/6659708469/GDP/gandhinaga@okaxis,,400920.00,1129411854.14,S41388402,ICICI
TXN00004055,15-08-2026,BIL/ONL/300000004000/NEP,,137812.99,1129549667.13,S78074977,ICICI
TXN00004056,18/08/26,IMPS-8988463759-UDAIPUR INDUSTRIES INDIA PRIVATE LIMITED-HDFC,,408129.00,1129957796.13,6418706002,HDFC
TXN00004057,26/07/26,UPI-VARANASI FORGINGS PVT-VARANASIFO@OKAXIS-1223930680,,436954.25,1130394750.38,8111409202,HDFC
TXN00004058,09/06/26,NEFT-HDFC0000123-KAKINADA ENTERPRISES INDIA PRIVATE  LIMITED-300000004003/,,407535.50,1130802285.88,6115702150,HDFC
TXN00004059,23-07-2026,RTGS/ICICR52023081677/UDAIPUR DISTRIBUTORS P LTD,,158366.75,1130960652.63,S82923989,ICICI
TXN00004060,27-08-2026,NEFT-ICICR52024560167-NARMADA TEXTILES PVT LTD,,114574.75,1131075227.38,S53899651,ICICI
TXN00004061,10-06-2026,UPI/300000004006/BCL/bhopalcast@okhdfcbank,,55189.50,1131130416.88,S25204236,ICICI
TXN00004062,07/06/26,UPI-NARMADAFERTILISERSPRIVATELIMITED-NARMADAFER@PAYTM-300000004007/ ,,56795.99,1131187212.87,4737266865,HDFC
TXN00004063,26-06-2026,NEFT/ICICR52024117887/AMRAVATI DIAGNOSTICS LIMITED,,121229.25,1131308442.12,S51596244,ICICI
TXN00004064,12-06-2026,NEFT-ICICR52023994353-NAGPUR TEXTILES,,69015.00,1131377457.12,S17985282,ICICI
TXN00004065,19-08-2026,NEFT/ICICR52024560206/HALDIA TRANSPORT AND COMPANY,,466884.00,1131844341.12,S79137159,ICICI
TXN00004066,07-06-2026,UPI/1687583253/Payment from/rajkotmedi@paytm/HDFC,,89357.00,1131933698.12,S72837908,ICICI
TXN00004067,11-07-2026,UPI/300000004012/Payment from/aurangabad@apl/ICIC,,339214.75,1132272912.87,S38891416,ICICI
TXN00004068,23/06/26,IMPS-300000004013-NARMADA REFRACTORIES LIMITED-HDFC,,320688.00,1132593600.87,8346031966,HDFC
TXN00004069,09/08/26,UPI-NARMADA FOODS-NARMADAFOO@IBL-6345277338,,386797.00,1132980397.87,6232634798,HDFC
TXN00004070,25-07-2026,UPI/7937931164/Payment from/maduraicol@paytm/SBIN,,112355.00,1133092752.87,S75591949,ICICI
TXN00004071,16-06-2026,UPI/1037237043/KFP/kanpurfood@ibl,,400918.00,1133493670.87,S22958759,ICICI
TXN00004072,15/08/26,UPI-CHANDRAPUR TRADERS INDIA PVT-CHANDRAPUR@OKHDFCBANK-300000004017-PAYMENT FROM CTI,,461742.75,1133955413.62,1565951621,HDFC
TXN00004073,04-08-2026,BIL/ONL/300000004018/JTP,,279153.75,1134234567.37,S51991379,ICICI
TXN00004074,14/06/26,UPI-MADURAI ENTE-MADURAIENT@APL-4029083645,,462156.00,1134696723.37,5076344319,HDFC
TXN00004075,22/06/26,ACH C-CALICUT CASTINGS LLP-300000004020,,44890.99,1134741614.36,4620373231,HDFC
TXN00004076,13-06-2026,NEFT/ICICR52024117757/GUNTUR HANDICRAFTS LLP,,208470.99,1134950085.35,S89546524,ICICI
TXN00004077,01-08-2026,RTGS/ICICR52023994721/CALICUT TRAN,,424207.00,1135374292.35,S83276275,ICICI
TXN00004078,30/06/26,NEFT CR-HDFC0002341-KOLHAPUR METALS P LTD-UTR300000004023,,233176.50,1135607468.85,2494952979,HDFC
TXN00004079,02-07-2026,UPI/300000004024/NPI/nashikphar@okhdfcbank,,425565.50,1136033034.35,S56279527,ICICI
TXN00004080,27/08/26,RTGS-HDFC0004567-MANGALORE AGRO EXPORTS PRIVATE LIMITED-8043468839,,304394.25,1136337428.60,1494499098,HDFC
TXN00004081,05/08/26,IMPS-6754131449-TIRUPUR CONSTRUCTIONS-UTIB,,244638.00,1136582066.60,4168776712,HDFC
TXN00004082,09-06-2026,NEFT-ICICR52023994518-CALICUT GARMENTS PRIVATE LIMITED,,461348.75,1137043415.35,S69571210,ICICI
TXN00004083,29-08-2026,MMT/IMPS/300000004028/MADURAI METALS LIMITED/UTIB,,207332.00,1137250747.35,S51808819,ICICI
TXN00004084,15/08/26,UPI-ANANTAPUR METALS LIMITED-ANANTAPURM@IBL-300000004029,,92858.25,1137343605.60,3388055068,HDFC
TXN00004085,19/06/26,ACH C-GODAVARI CONSTRUCTIO-300000004030,,275608.00,1137619213.60,6292607077,HDFC
TXN00004086,12-06-2026,UPI/300000004031/Payment from/salemforgi@ibl/UTIB,,267546.00,1137886759.60,S76063003,ICICI
TXN00004087,31-07-2026,MMT/IMPS/300000004032/NASHIK MEDIA PVT LTD/AXIS,,243058.25,1138129817.85,S68943595,ICICI
TXN00004088,01-06-2026,BIL/ONL/300000004033/CHP,,215214.99,1138345032.84,S24034929,ICICI
TXN00004089,29-08-2026,NEFT-ICICR52024560623-rajkotsoftwareservicesprivatelimited,,498409.75,1138843442.59,S86541955,ICICI
TXN00004090,28/08/26,UPI-JODHPUR SOFTWARE SERVICES PRIVATE LIMITED-JODHPURSOF@OKHDFCBANK-300000004035-PAYMENT FROM JSS,,208305.50,1139051748.09,7740912990,HDFC
TXN00004091,10-08-2026,NEFT-ICICR52023994721-JABALPUR MOTORS,,220264.00,1139272012.09,S36844121,ICICI
TXN00004092,15/07/26,ACH C-AURANGABAD SPINNER-300000004037,,156396.63,1139428408.72,5485937019,HDFC
TXN00004093,15-06-2026,NEFT/ICICR52024560487/JAMNAGAR INDUSTRIES INDIA PRIVATE LIMITED,,34846.35,1139463255.07,S70677988,ICICI
TXN00004094,18-06-2026,UPI/6283138042/Payment from/mangalorei@ibl/UTIB,,76834.40,1139540089.47,S15713836,ICICI
TXN00004095,11/06/26,UPI-AURANGABAD GARMENTS PRIVATE LIMITED-AURANGABAD@IBL-2319339624-PAYMENT FROM AGP,,94054.80,1139634144.27,8388581334,HDFC
TXN00004096,02/08/26,IMPS-8345978555-GODAVARI FABRICATORS AND COMPANY-HDFC,,143458.63,1139777602.90,3828506243,HDFC
TXN00004097,13/06/26,UPI-SALEM AGRO EXPORTS PRIVATE LIMITED-SALEMAGROE@YBL-300000004042-PAYMENT FROM SAE,,11226.00,1139788828.90,9150763958,HDFC
TXN00004098,23-07-2026,RTGS/ICICR52023081137/DHANBAD  TRANSPORT AND COMPANY,,175280.30,1139964109.20,S10531016,ICICI
TXN00004099,08-06-2026,UPI/3605293511/MDP/mysoredist@okaxis,,84160.00,1140048269.20,S65524368,ICICI
TXN00004100,16/07/26,NEFT CR-HDFC0009812-CUTTACK FOODS  PVT LTD-UTR300000004045,,222070.80,1140270340.00,1715209196,HDFC
TXN00004101,23-08-2026,BIL/ONL/1928539162/VCP,,60194.63,1140330534.63,S37137733,ICICI
TXN00004102,06-06-2026,BIL/ONL/300000004047/MDL,,260448.30,1140590982.93,S46132620,ICICI
TXN00004103,27-07-2026,RTGS/ICICR52024560647/JALANDHAR INDUSTRIES INDIA PRIVATE LIMITED,,288701.65,1140879684.58,S59126674,ICICI
TXN00004104,14-06-2026,NEFT/ICICR52024117568/Godavari Polymers,,207794.40,1141087478.98,S32867626,ICICI
TXN00004105,29/08/26,RTGS-HDFC0002341-JODHPUR TRANSPORT  AND COMPANY-300000004050,,164536.25,1141252015.23,7757214867,HDFC
TXN00004106,28-08-2026,NEFT/ICICR52023994381/Udaipur Food,,53890.20,1141305905.43,S88109407,ICICI
TXN00004107,22/06/26,IMPS-300000004052-GODAVARI CONTAINERS PVT LTD-KKBK,,250327.76,1141556233.19,3053628534,HDFC
TXN00004108,17/06/26,IMPS-300000004053-MANGALORE MEDIA PVT LTD-AXIS,,367233.15,1141923466.34,7088345475,HDFC
TXN00004109,09/07/26,UPI-KRISHNA ELECTRICALS-KRISHNAELE@APL-300000004054-,,98501.40,1142021967.74,2915147716,HDFC
TXN00004110,13/08/26,UPI-PANIPAT METALS LIMITED-PANIPATMET@IBL-300000004055-PAYMENT FROM PML,,198292.31,1142220260.05,4773577457,HDFC
TXN00004111,09/06/26,UPI-JABALPUR PRINTERS PV-JABALPURPR@IBL-1940786906-PAYMENT FROM JPP,,181521.15,1142401781.20,2610950442,HDFC
TXN00004112,05/08/26,IMPS-300000004057-JODHPUR SOFTWARE SERVICES PRIVATE LIMITED-AXIS-,,148404.69,1142550185.89,8269946983,HDFC
TXN00004113,17-06-2026,NEFT/ICICR52023081876/GANDHINAGAR FOODS PVT LTD,,82568.00,1142632753.89,S98541395,ICICI
TXN00004114,01/08/26,RTGS-HDFC0002341-BHOPALPRINTERSPVTLTD-300000004059/,,180238.70,1142812992.59,3338035570,HDFC
TXN00004115,09/07/26,UPI-RAJKOT DISTRIBUTORS PRIVATE LIMITED-RAJKOTDIST@YBL-300000004060-PAYMENT FROM RDP,,106114.40,1142919106.99,6348624097,HDFC
TXN00004116,20-07-2026,UPI/300000004061/ACL/amravatica@ybl,,194096.01,1143113203.00,S47412721,ICICI
TXN00004117,30/07/26,NEFT CR-HDFC0002341-NAGPUR CONSTRUCTIONS-UTR4351308494,,218451.00,1143331654.00,8783917199,HDFC
TXN00004118,10/06/26,NEFT-HDFC0004567-AMRAVATI REFRACTORIES LIMITED-2494139544,,34550.80,1143366204.80,8095740962,HDFC
TXN00004119,24/06/26,NEFT-HDFC0004567-TIRUPURMEDIAPVTLTD-300000004064,,204525.63,1143570730.43,6229947841,HDFC
TXN00004120,30/06/26,NEFT CR-HDFC0009812-NASHIK FERTILISE-UTR300000004065,,291070.60,1143861801.03,3832226069,HDFC
TXN00004121,30/07/26,UPI-VARANASI FERTILISERS PRIVATE LIMITED-VARANASIFE@OKHDFCBANK-300000004066-PAYMENT FROM VFP,,338849.99,1144200651.02,2059856646,HDFC
TXN00004122,16/08/26,NEFT CR-HDFC0004567-CHANDRAPURTRADERSINDIAPRIVATELIMITED-UTR6786049722,,172726.35,1144373377.37,5897173799,HDFC
TXN00004123,07-08-2026,MMT/IMPS/300000004068/PANIPAT PRINTERS PVT LTD/UTIB,,142169.40,1144515546.77,S44160608,ICICI
TXN00004124,04-08-2026,RTGS/ICICR52023994981/BHOPAL HOSPITALITY  PVT LTD,,106371.00,1144621917.77,S59786295,ICICI
TXN00004125,23/06/26,RTGS-HDFC0004567-CUTTACK AUTO COMPONENTS PVT LTD-2809316870,,81094.19,1144703011.96,3408937387,HDFC
TXN00004126,17/08/26,NEFT-HDFC0002341-RAJKOT MOTORS PRIVATE LIMITED-300000004071,,144651.73,1144847663.69,7868170070,HDFC
TXN00004127,05-06-2026,UPI/2476571289/Payment from/salempolym@ibl/KKBK,,193770.25,1145041433.94,S72374026,ICICI
TXN00004128,25-08-2026,NEFT/ICICR52023994223/Ludhianamotorsprivatelimited/,,235379.50,1145276813.44,S43873184,ICICI
TXN00004129,01-07-2026,UPI/6487441365/Payment from/hosurmotor@ybl/HDFC,,189362.58,1145466176.02,S65761439,ICICI
TXN00004130,18-06-2026,NEFT-ICICR52024117953-DEHRADUNBEARINGSLIMITED,,197625.50,1145663801.52,S23962502,ICICI
TXN00004131,23-07-2026,MMT/IMPS/300000004076/RAIPURPLASTICSANDCOMPANY/SBIN,,128328.33,1145792129.85,S98068105,ICICI
TXN00004132,24/08/26,NEFT-HDFC0002341-RAIPUR POLYMERS PRIVATE LIMITED-300000004077,,21872.20,1145814002.05,8447709803,HDFC
TXN00004133,01-08-2026,NEFT-ICICR52023994160-NAGPUR INFRAPROJECTS,,278461.20,1146092463.25,S55926022,ICICI
TXN00004134,06/07/26,NEFT-HDFC0004567-COIMBATOREAUTOCOMPONENTSPVTLTD-6130573484,,114669.25,1146207132.50,3414184578,HDFC
TXN00004135,11/07/26,UPI-SILIGURI INDUSTRIES INDIA PRIVATE LIMITED-SILIGURIIN@APL-300000004080-PAYMENT FROM SII,,104460.70,1146311593.20,8308000726,HDFC
TXN00004136,20-08-2026,RTGS/ICICR52023994583/hosur fabricators an,,21871.05,1146333464.25,S52842529,ICICI
TXN00004137,24-08-2026,RTGS/ICICR52024560509/Chandrapur Polymers Private Limited,,170250.74,1146503714.99,S50444045,ICICI
TXN00004138,29/06/26,UPI-DHANBAD DIAG-DHANBADDIA@YBL-300000004083,,92943.00,1146596657.99,6927060195,HDFC
TXN00004139,09-08-2026,MMT/IMPS/300000004084/GANDHINAGAR ENGINEERING PVT LTD/SBIN,,130804.31,1146727462.30,S12419478,ICICI
TXN00004140,08-06-2026,NEFT-ICICR52023081620-ERNAKULAMPRINTERSPVTLTD,,207216.19,1146934678.49,S38935408,ICICI
TXN00004141,06-06-2026,UPI/8928969975/MFA/maduraifab@apl,,413955.10,1147348633.59,S31182920,ICICI
TXN00004142,17-07-2026,BIL/ONL/300000004087/BFP,,113962.80,1147462596.39,S89794820,ICICI
TXN00004143,17-06-2026,NEFT/ICICR52023081700/AURANGABADCOLDSTORAGEANDCOMPANY,,69998.10,1147532594.49,S37868360,ICICI
