invoice_id,customer_name,invoice_date,due_date,amount,tds_applicable,tds_section,status
INV-2026-003491,ANANTAPUR TRANSPORT AND COMPANY,2026-06-19,2026-07-19,327073.25,false,,paid
INV-2026-003492,BELGAUM DIAGNOSTICS LIMITED,2026-08-14,2026-09-13,447484.50,false,,paid
INV-2026-003493,BHAVNAGAR COLD STORAGE AND COMPANY,2026-07-14,2026-08-13,23165.00,false,,paid
INV-2026-003494,JAMNAGAR PHARMACEUTICALS INDIA PRIVATE LIMITED,2026-06-29,2026-07-29,159033.00,false,,paid
INV-2026-003495,BELGAUM HOSPITALITY PVT LTD,2026-08-29,2026-09-28,454656.00,false,,paid
INV-2026-003496,JABALPUR REFRACTORIES LIMITED,2026-08-13,2026-09-12,58461.75,false,,paid
INV-2026-003497,DHANBAD DISTRIBUTORS PRIVATE LIMITED,2026-08-08,2026-09-07,363108.75,false,,paid
INV-2026-003498,TIRUPUR POLYMERS PRIVATE LIMITED,2026-06-09,2026-07-09,483168.25,false,,paid
INV-2026-003499,MEERUT PHARMACEUTICALS INDIA PRIVATE LIMITED,2026-06-27,2026-07-27,391651.00,false,,paid
INV-2026-003500,PANIPAT ENTERPRISES INDIA PRIVATE LIMITED,2026-06-21,2026-07-21,149477.50,false,,paid
INV-2026-003501,BHOPAL FOODS PVT LTD,2026-08-27,2026-09-26,455717.00,false,,paid
INV-2026-003502,TIRUPUR MOTORS PRIVATE LIMITED,2026-08-03,2026-09-02,16583.25,false,,paid
INV-2026-003503,GWALIOR PACKAGING LLP,2026-06-10,2026-07-10,228712.50,false,,paid
INV-2026-003504,JALANDHAR TEXTILES PVT LTD,2026-08-09,2026-09-08,353556.00,false,,paid
INV-2026-003505,JAMNAGAR LOGISTICS PRIVATE LIMITED,2026-06-16,2026-07-16,400465.75,false,,paid
INV-2026-003506,AURANGABAD INDUSTRIES INDIA PRIVATE LIMITED,2026-06-28,2026-07-28,323453.25,false,,paid
INV-2026-003507,LUDHIANA TEXTILES PVT LTD,2026-08-05,2026-09-04,81406.00,false,,paid
INV-2026-003508,SILIGURI FABRICATORS AND COMPANY,2026-07-03,2026-08-02,113252.75,false,,paid
INV-2026-003509,AURANGABAD FERTILISERS PRIVATE LIMITED,2026-07-14,2026-08-13,68507.00,false,,paid
INV-2026-003510,MEERUT REFRACTORIES LIMITED,2026-08-13,2026-09-12,8004.50,false,,paid
INV-2026-003511,GODAVARI ENTERPRISES INDIA PRIVATE LIMITED,2026-07-23,2026-08-22,469680.00,false,,paid
INV-2026-003512,JAMNAGAR INFRAPROJECTS AND COMPANY,2026-08-08,2026-09-07,205561.00,false,,paid
INV-2026-003513,ERNAKULAM FABRICATORS AND COMPANY,2026-06-10,2026-07-10,294813.00,false,,paid
INV-2026-003514,JALANDHAR TRADERS INDIA PRIVATE LIMITED,2026-08-05,2026-09-04,406417.00,false,,paid
INV-2026-003515,JALANDHAR TEXTILES PVT LTD,2026-06-25,2026-07-25,197388.25,false,,paid
INV-2026-003516,PANIPAT CONTAINERS PVT LTD,2026-07-13,2026-08-12,95134.50,false,,paid
INV-2026-003517,BELGAUM TRANSPORT AND COMPANY,2026-08-10,2026-09-09,55991.25,false,,paid
INV-2026-003518,TRICHY DISTRIBUTORS PRIVATE LIMITED,2026-06-03,2026-07-03,358423.50,false,,paid
INV-2026-003519,GANDHINAGAR PLASTICS AND COMPANY,2026-07-12,2026-08-11,44149.00,false,,paid
INV-2026-003520,SALEM CABLES PRIVATE LIMITED,2026-07-28,2026-08-27,193651.00,false,,paid
INV-2026-003521,JALANDHAR POLYMERS PRIVATE LIMITED,2026-08-28,2026-09-27,176495.00,false,,paid
INV-2026-003522,JAMNAGAR MOTORS PRIVATE LIMITED,2026-06-23,2026-07-23,421038.75,false,,paid
INV-2026-003523,NASHIK DIAGNOSTICS LIMITED,2026-07-23,2026-08-22,220222.50,false,,paid
INV-2026-003524,CALICUT INDUSTRIES INDIA PRIVATE LIMITED,2026-08-17,2026-09-16,453778.75,false,,paid
INV-2026-003525,VARANASI TRANSPORT AND COMPANY,2026-08-15,2026-09-14,253260.00,false,,paid
INV-2026-003526,SURAT COLD STORAGE AND COMPANY,2026-06-15,2026-07-15,358644.00,false,,paid
INV-2026-003527,BHAVNAGAR REFRACTORIES LIMITED,2026-06-27,2026-07-27,487879.00,false,,paid
INV-2026-003528,CUTTACK ENGINEERING PVT LTD,2026-06-14,2026-07-14,238257.00,false,,paid
INV-2026-003529,UDAIPUR POLYMERS PRIVATE LIMITED,2026-07-27,2026-08-26,340622.00,false,,paid
INV-2026-003530,KRISHNA PAPER MILLS PVT LTD,2026-08-12,2026-09-11,352688.99,false,,paid
INV-2026-003531,AURANGABAD TRADERS INDIA PRIVATE LIMITED,2026-08-19,2026-09-18,177546.99,false,,paid
INV-2026-003532,MEERUT CASTINGS LLP,2026-08-20,2026-09-19,250733.00,false,,paid
INV-2026-003533,CALICUT FABRICATORS AND COMPANY,2026-06-08,2026-07-08,43394.00,false,,paid
INV-2026-003534,GODAVARI GARMENTS PRIVATE LIMITED,2026-07-07,2026-08-06,424003.00,false,,paid
INV-2026-003535,DEHRADUN REFRACTORIES LIMITED,2026-08-22,2026-09-21,357271.25,false,,paid
INV-2026-003536,ANANTAPUR COLD STORAGE AND COMPANY,2026-08-06,2026-09-05,21878.00,false,,paid
INV-2026-003537,KANPUR INFRAPROJECTS AND COMPANY,2026-08-29,2026-09-28,123803.00,false,,paid
INV-2026-003538,SILIGURI REFRACTORIES LIMITED,2026-07-04,2026-08-03,2489.00,false,,paid
INV-2026-003539,BELGAUM CHEMICALS INDIA PRIVATE LIMITED,2026-08-03,2026-09-02,112197.25,false,,paid
INV-2026-003540,MANGALORE TRANSPORT AND COMPANY,2026-07-23,2026-08-22,305034.99,false,,paid
INV-2026-003541,CHENNAI GARMENTS PRIVATE LIMITED,2026-07-27,2026-08-26,446395.50,false,,paid
INV-2026-003542,CALICUT GARMENTS PRIVATE LIMITED,2026-06-17,2026-07-17,422381.00,false,,paid
INV-2026-003543,LUDHIANA COLD STORAGE AND COMPANY,2026-06-10,2026-07-10,288051.50,false,,paid
INV-2026-003544,NAGPUR FERTILISERS PRIVATE LIMITED,2026-06-19,2026-07-19,112748.50,false,,paid
INV-2026-003545,GODAVARI FABRICATORS AND COMPANY,2026-08-05,2026-09-04,282181.00,false,,paid
INV-2026-003546,TRICHY FORGINGS LIMITED,2026-06-14,2026-07-14,169137.25,false,,paid
INV-2026-003547,BHAVNAGAR AGRO EXPORTS PRIVATE LIMITED,2026-07-15,2026-08-14,52980.75,false,,paid
INV-2026-003548,JALANDHAR TRANSPORT AND COMPANY,2026-08-04,2026-09-03,38701.75,false,,paid
INV-2026-003549,BELGAUM CABLES PRIVATE LIMITED,2026-07-18,2026-08-17,205654.00,false,,paid
INV-2026-003550,KRISHNA TRADERS INDIA PRIVATE LIMITED,2026-07-28,2026-08-27,430751.00,false,,paid
INV-2026-003551,UDAIPUR AUTO COMPONENTS PVT LTD,2026-06-05,2026-07-05,95865.00,false,,paid
INV-2026-003552,COIMBATORE PAPER MILLS PVT LTD,2026-06-09,2026-07-09,405153.99,false,,paid
INV-2026-003553,LUDHIANA PACKAGING LLP,2026-08-10,2026-09-09,100382.00,false,,paid
INV-2026-003554,SURAT TRANSPORT AND COMPANY,2026-07-03,2026-08-02,448856.50,false,,paid
INV-2026-003555,KANPUR ELECTRICALS LLP,2026-07-30,2026-08-29,341819.00,false,,paid
INV-2026-003556,NAGPUR REFRACTORIES LIMITED,2026-08-27,2026-09-26,254475.50,false,,paid
INV-2026-003557,SURAT HANDICRAFTS LLP,2026-08-15,2026-09-14,493232.00,false,,paid
INV-2026-003558,BHILAI DIAGNOSTICS LIMITED,2026-08-25,2026-09-24,11166.75,false,,paid
INV-2026-003559,BHOPAL FOODS PVT LTD,2026-07-24,2026-08-23,164312.25,false,,paid
INV-2026-003560,CUTTACK PLASTICS AND COMPANY,2026-08-02,2026-09-01,272488.00,false,,paid
INV-2026-003561,MEERUT COLD STORAGE AND COMPANY,2026-06-06,2026-07-06,84968.75,false,,paid
INV-2026-003562,HALDIA CABLES PRIVATE LIMITED,2026-06-27,2026-07-27,482991.99,false,,paid
INV-2026-003563,KOLHAPUR HOSPITALITY PVT LTD,2026-08-28,2026-09-27,252465.25,false,,paid
INV-2026-003564,SILIGURI MOTORS PRIVATE LIMITED,2026-07-10,2026-08-09,166280.25,false,,paid
INV-2026-003565,KRISHNA SOFTWARE SERVICES PRIVATE LIMITED,2026-07-14,2026-08-13,43841.00,false,,paid
INV-2026-003566,SURAT DIAGNOSTICS LIMITED,2026-07-25,2026-08-24,17571.99,false,,paid
INV-2026-003567,DHANBAD ENGINEERING PVT LTD,2026-07-23,2026-08-22,491748.00,false,,paid
INV-2026-003568,HOSUR HOSPITALITY PVT LTD,2026-08-12,2026-09-11,20055.00,false,,paid
INV-2026-003569,DHANBAD CONSTRUCTIONS PRIVATE LIMITED,2026-07-19,2026-08-18,52182.00,false,,paid
INV-2026-003570,JODHPUR INFRAPROJECTS AND COMPANY,2026-06-11,2026-07-11,490882.00,false,,paid
INV-2026-003571,JABALPUR FERTILISERS PRIVATE LIMITED,2026-06-12,2026-07-12,34192.25,false,,paid
INV-2026-003572,GUNTUR INDUSTRIES INDIA PRIVATE LIMITED,2026-08-13,2026-09-12,120686.75,false,,paid
INV-2026-003573,RAIPUR ENTERPRISES INDIA PRIVATE LIMITED,2026-06-16,2026-07-16,64640.99,false,,paid
INV-2026-003574,KANPUR METALS LIMITED,2026-07-01,2026-07-31,61435.00,false,,paid
INV-2026-003575,KAKINADA PHARMACEUTICALS INDIA PRIVATE LIMITED,2026-07-04,2026-08-03,329567.00,false,,paid
INV-2026-003576,NARMADA PHARMACEUTICALS INDIA PRIVATE LIMITED,2026-08-27,2026-09-26,304114.00,false,,paid
INV-2026-003577,UDAIPUR HOSPITALITY PVT LTD,2026-06-11,2026-07-11,327628.75,false,,paid
INV-2026-003578,KRISHNA PRINTERS PVT LTD,2026-06-27,2026-07-27,470233.75,false,,paid
INV-2026-003579,RAIPUR PACKAGING LLP,2026-07-31,2026-08-30,464646.25,false,,paid
INV-2026-003580,INDORE AUTO COMPONENTS PVT LTD,2026-06-16,2026-07-16,134679.50,false,,paid
INV-2026-003581,JABALPUR DIAGNOSTICS LIMITED,2026-08-07,2026-09-06,412613.50,false,,paid
INV-2026-003582,HALDIA ENTERPRISES INDIA PRIVATE LIMITED,2026-07-02,2026-08-01,384530.00,false,,paid
INV-2026-003583,ERNAKULAM INFRAPROJECTS AND COMPANY,2026-06-15,2026-07-15,212418.99,false,,paid
INV-2026-003584,TIRUPUR SPINNERS LLP,2026-08-24,2026-09-23,325540.00,false,,paid
INV-2026-003585,MADURAI SPINNERS LLP,2026-08-12,2026-09-11,282600.50,false,,paid
INV-2026-003586,NARMADA SOFTWARE SERVICES PRIVATE LIMITED,2026-07-31,2026-08-30,260166.75,false,,paid
INV-2026-003587,KANPUR DISTRIBUTORS PRIVATE LIMITED,2026-06-07,2026-07-07,467046.00,false,,paid
INV-2026-003588,DEHRADUN DIAGNOSTICS LIMITED,2026-06-19,2026-07-19,287278.99,false,,paid
INV-2026-003589,UDAIPUR ENGINEERING PVT LTD,2026-06-09,2026-07-09,369567.50,false,,paid
INV-2026-003590,SURAT TRANSPORT AND COMPANY,2026-08-14,2026-09-13,80234.99,false,,paid
INV-2026-003591,CHANDRAPUR CASTINGS LLP,2026-06-19,2026-07-19,121415.00,false,,paid
INV-2026-003592,DEHRADUN POLYMERS PRIVATE LIMITED,2026-07-02,2026-08-01,80414.00,false,,paid
INV-2026-003593,AURANGABAD PRINTERS PVT LTD,2026-07-18,2026-08-17,317141.00,false,,paid
INV-2026-003594,CALICUT FABRICATORS AND COMPANY,2026-07-12,2026-08-11,183555.00,false,,paid
INV-2026-003595,MYSORE ELECTRICALS LLP,2026-08-21,2026-09-20,246906.50,false,,paid
INV-2026-003596,MYSORE DIAGNOSTICS LIMITED,2026-06-09,2026-07-09,467952.00,false,,paid
INV-2026-003597,LUDHIANA CHEMICALS INDIA PRIVATE LIMITED,2026-06-04,2026-07-04,477800.50,false,,paid
INV-2026-003598,NASHIK SOFTWARE SERVICES PRIVATE LIMITED,2026-06-27,2026-07-27,149279.50,false,,paid
INV-2026-003599,MANGALORE FABRICATORS AND COMPANY,2026-06-23,2026-07-23,29572.99,false,,paid
INV-2026-003600,SURAT TEXTILES PVT LTD,2026-08-07,2026-09-06,28941.25,false,,paid
INV-2026-003601,NAGPUR CASTINGS LLP,2026-06-20,2026-07-20,264716.25,false,,paid
INV-2026-003602,MEERUT BEARINGS LIMITED,2026-07-14,2026-08-13,442689.75,false,,paid
INV-2026-003603,LUDHIANA ENGINEERING PVT LTD,2026-08-23,2026-09-22,34035.25,false,,paid
INV-2026-003604,AMRAVATI GARMENTS PRIVATE LIMITED,2026-06-03,2026-07-03,335751.25,false,,paid
INV-2026-003605,HOSUR DISTRIBUTORS PRIVATE LIMITED,2026-08-09,2026-09-08,171547.00,false,,paid
INV-2026-003606,RAJKOT AUTO COMPONENTS PVT LTD,2026-07-24,2026-08-23,361421.75,false,,paid
INV-2026-003607,COIMBATORE FABRICATORS AND COMPANY,2026-07-18,2026-08-17,92803.00,false,,paid
INV-2026-003608,DHANBAD CABLES PRIVATE LIMITED,2026-08-25,2026-09-24,13071.75,false,,paid
INV-2026-003609,VARANASI TRANSPORT AND COMPANY,2026-08-15,2026-09-14,352784.25,false,,paid
INV-2026-003610,GANDHINAGAR SPINNERS LLP,2026-08-21,2026-09-20,96025.00,false,,paid
INV-2026-003611,LUDHIANA LOGISTICS PRIVATE LIMITED,2026-06-20,2026-07-20,353182.99,false,,paid
INV-2026-003612,ERNAKULAM POLYMERS PRIVATE LIMITED,2026-08-19,2026-09-18,115880.00,false,,paid
INV-2026-003613,BHILAI PACKAGING LLP,2026-06-02,2026-07-02,138971.75,false,,paid
INV-2026-003614,KAKINADA HANDICRAFTS LLP,2026-06-22,2026-07-22,416574.50,false,,paid
INV-2026-003615,RAIPUR INFRAPROJECTS AND COMPANY,2026-06-30,2026-07-30,270892.00,false,,paid
INV-2026-003616,CALICUT DISTRIBUTORS PRIVATE LIMITED,2026-07-26,2026-08-25,280989.00,false,,paid
INV-2026-003617,BELGAUM CASTINGS LLP,2026-07-04,2026-08-03,164675.25,false,,paid
INV-2026-003618,BHOPAL COLD STORAGE AND COMPANY,2026-06-13,2026-07-13,16272.25,false,,paid
INV-2026-003619,JALANDHAR TRANSPORT AND COMPANY,2026-07-05,2026-08-04,334326.99,false,,paid
INV-2026-003620,VARANASI MEDIA PVT LTD,2026-06-30,2026-07-30,215490.00,false,,paid
INV-2026-003621,SILIGURI PHARMACEUTICALS INDIA PRIVATE LIMITED,2026-07-16,2026-08-15,461599.75,false,,paid
INV-2026-003622,GWALIOR FORGINGS LIMITED,2026-08-21,2026-09-20,72629.25,false,,paid
INV-2026-003623,SILIGURI REFRACTORIES LIMITED,2026-08-23,2026-09-22,467513.25,false,,paid
INV-2026-003624,BHILAI PAPER MILLS PVT LTD,2026-07-08,2026-08-07,95771.00,false,,paid
INV-2026-003625,CHENNAI BEARINGS LIMITED,2026-08-28,2026-09-27,212599.00,false,,paid
INV-2026-003626,AURANGABAD ENTERPRISES INDIA PRIVATE LIMITED,2026-08-04,2026-09-03,88549.99,false,,paid
INV-2026-003627,SOLAPUR FOODS PVT LTD,2026-06-14,2026-07-14,205242.00,false,,paid
INV-2026-003628,HUBLI CASTINGS LLP,2026-06-29,2026-07-29,204123.50,false,,paid
INV-2026-003629,CUTTACK HOSPITALITY PVT LTD,2026-07-27,2026-08-26,468589.00,false,,paid
INV-2026-003630,ANANTAPUR TRANSPORT AND COMPANY,2026-08-15,2026-09-14,21245.50,false,,paid
INV-2026-003631,CUTTACK ELECTRICALS LLP,2026-06-10,2026-07-10,327166.00,false,,paid
INV-2026-003632,COIMBATORE REFRACTORIES LIMITED,2026-07-23,2026-08-22,157701.00,false,,paid
INV-2026-003633,SILIGURI PLASTICS AND COMPANY,2026-06-20,2026-07-20,216786.99,false,,paid
INV-2026-003634,CUTTACK POLYMERS PRIVATE LIMITED,2026-07-20,2026-08-19,327898.50,false,,paid
INV-2026-003635,PANIPAT TRANSPORT AND COMPANY,2026-06-07,2026-07-07,263409.25,false,,paid
INV-2026-003636,MEERUT PRINTERS PVT LTD,2026-08-06,2026-09-05,211758.00,false,,paid
INV-2026-003637,INDORE COLD STORAGE AND COMPANY,2026-07-23,2026-08-22,44723.75,false,,paid
INV-2026-003638,RAJKOT INFRAPROJECTS AND COMPANY,2026-06-26,2026-07-26,278834.00,false,,paid
INV-2026-003639,KOLHAPUR GARMENTS PRIVATE LIMITED,2026-07-28,2026-08-27,293455.00,false,,paid
INV-2026-003640,DHANBAD PACKAGING LLP,2026-07-20,2026-08-19,445644.99,false,,paid
INV-2026-003641,ANANTAPUR FORGINGS LIMITED,2026-07-28,2026-08-27,485784.00,false,,paid
INV-2026-003642,GUNTUR INFRAPROJECTS AND COMPANY,2026-06-19,2026-07-19,168549.00,false,,paid
INV-2026-003643,KOLHAPUR HOSPITALITY PVT LTD,2026-06-11,2026-07-11,133417.00,false,,paid
INV-2026-003644,SILIGURI FERTILISERS PRIVATE LIMITED,2026-06-04,2026-07-04,316605.00,false,,paid
INV-2026-003645,DEHRADUN CASTINGS LLP,2026-08-05,2026-09-04,426577.00,false,,paid
INV-2026-003646,BHAVNAGAR SPINNERS LLP,2026-06-29,2026-07-29,345385.00,false,,paid
INV-2026-003647,RAIPUR ENGINEERING PVT LTD,2026-06-25,2026-07-25,20494.00,false,,paid
INV-2026-003648,COIMBATORE FABRICATORS AND COMPANY,2026-06-01,2026-07-01,122646.25,false,,paid
INV-2026-003649,SURAT PHARMACEUTICALS INDIA PRIVATE LIMITED,2026-08-27,2026-09-26,366183.99,false,,paid
INV-2026-003650,SILIGURI TRANSPORT AND COMPANY,2026-06-09,2026-07-09,88671.00,false,,paid
INV-2026-003651,BELGAUM INFRAPROJECTS AND COMPANY,2026-06-12,2026-07-12,240283.00,false,,paid
INV-2026-003652,PANIPAT ENTERPRISES INDIA PRIVATE LIMITED,2026-08-06,2026-09-05,175154.50,false,,paid
INV-2026-003653,TIRUPUR PAPER MILLS PVT LTD,2026-08-25,2026-09-24,448674.99,false,,paid
INV-2026-003654,SOLAPUR TRANSPORT AND COMPANY,2026-07-03,2026-08-02,244609.00,false,,paid
INV-2026-003655,BHOPAL ELECTRICALS LLP,2026-07-18,2026-08-17,73467.25,false,,paid
INV-2026-003656,VARANASI MEDIA PVT LTD,2026-07-08,2026-08-07,383629.75,false,,paid
INV-2026-003657,BHILAI FABRICATORS AND COMPANY,2026-08-16,2026-09-15,19670.75,false,,paid
INV-2026-003658,LUDHIANA CASTINGS LLP,2026-08-08,2026-09-07,78283.75,false,,paid
INV-2026-003659,RAJKOT DIAGNOSTICS LIMITED,2026-07-12,2026-08-11,263790.00,false,,paid
INV-2026-003660,KOLHAPUR CONTAINERS PVT LTD,2026-08-16,2026-09-15,334308.00,false,,paid
INV-2026-003661,UDAIPUR TEXTILES PVT LTD,2026-06-12,2026-07-12,470702.25,false,,paid
INV-2026-003662,NAGPUR CASTINGS LLP,2026-08-29,2026-09-28,409053.00,false,,paid
INV-2026-003663,BHAVNAGAR TRANSPORT AND COMPANY,2026-06-15,2026-07-15,68469.75,false,,paid
INV-2026-003664,SALEM INFRAPROJECTS AND COMPANY,2026-06-01,2026-07-01,280996.00,false,,paid
INV-2026-003665,SOLAPUR ELECTRICALS LLP,2026-06-08,2026-07-08,259692.00,false,,paid
INV-2026-003666,VARANASI DISTRIBUTORS PRIVATE LIMITED,2026-06-27,2026-07-27,372042.75,false,,paid
INV-2026-003667,JABALPUR FERTILISERS PRIVATE LIMITED,2026-07-20,2026-08-19,230968.00,false,,paid
INV-2026-003668,BELGAUM FOODS PVT LTD,2026-07-19,2026-08-18,397454.00,false,,paid
INV-2026-003669,ERNAKULAM ENGINEERING PVT LTD,2026-06-04,2026-07-04,83675.00,false,,paid
INV-2026-003670,KRISHNA TEXTILES PVT LTD,2026-06-12,2026-07-12,87871.75,false,,paid
INV-2026-003671,TRICHY DIAGNOSTICS LIMITED,2026-07-17,2026-08-16,195466.00,false,,paid
INV-2026-003672,PANIPAT CHEMICALS INDIA PRIVATE LIMITED,2026-06-07,2026-07-07,178716.25,false,,paid
INV-2026-003673,GODAVARI CERAMICS PVT LTD,2026-07-25,2026-08-24,197716.00,false,,paid
INV-2026-003674,SILIGURI AUTO COMPONENTS PVT LTD,2026-08-01,2026-08-31,115179.25,false,,paid
INV-2026-003675,GANDHINAGAR TRADERS INDIA PRIVATE LIMITED,2026-06-10,2026-07-10,411304.75,false,,paid
INV-2026-003676,JABALPUR MEDIA PVT LTD,2026-08-12,2026-09-11,236035.25,false,,paid
INV-2026-003677,JALANDHAR COLD STORAGE AND COMPANY,2026-06-19,2026-07-19,437867.00,false,,paid
INV-2026-003678,NARMADA PRINTERS PVT LTD,2026-06-09,2026-07-09,220865.00,false,,paid
INV-2026-003679,HALDIA CONSTRUCTIONS PRIVATE LIMITED,2026-06-20,2026-07-20,73618.00,false,,paid
INV-2026-003680,GWALIOR PACKAGING LLP,2026-06-21,2026-07-21,341666.00,false,,paid
INV-2026-003681,NASHIK CONTAINERS PVT LTD,2026-07-22,2026-08-21,417549.00,false,,paid
INV-2026-003682,SALEM ELECTRICALS LLP,2026-06-22,2026-07-22,257436.00,false,,paid
INV-2026-003683,KRISHNA COLD STORAGE AND COMPANY,2026-06-13,2026-07-13,348003.99,false,,paid
INV-2026-003684,KRISHNA CONSTRUCTIONS PRIVATE LIMITED,2026-07-30,2026-08-29,104138.00,false,,paid
INV-2026-003685,KANPUR PLASTICS AND COMPANY,2026-07-23,2026-08-22,339248.00,false,,paid
INV-2026-003686,NASHIK ENGINEERING PVT LTD,2026-06-30,2026-07-30,330437.50,false,,paid
INV-2026-003687,LUDHIANA TRANSPORT AND COMPANY,2026-08-14,2026-09-13,415192.99,false,,paid
INV-2026-003688,RAJKOT CASTINGS LLP,2026-08-11,2026-09-10,290921.50,false,,paid
INV-2026-003689,KANPUR ELECTRICALS LLP,2026-07-14,2026-08-13,454343.00,false,,paid
INV-2026-003690,SOLAPUR MOTORS PRIVATE LIMITED,2026-08-16,2026-09-15,212133.00,false,,paid
INV-2026-003691,KAKINADA ELECTRICALS LLP,2026-06-11,2026-07-11,415330.99,false,,paid
INV-2026-003692,SALEM AUTO COMPONENTS PVT LTD,2026-07-23,2026-08-22,147453.00,false,,paid
INV-2026-003693,CHANDRAPUR TRADERS INDIA PRIVATE LIMITED,2026-06-23,2026-07-23,425483.99,false,,paid
INV-2026-003694,CHANDRAPUR CABLES PRIVATE LIMITED,2026-06-16,2026-07-16,222303.50,false,,paid
INV-2026-003695,ANANTAPUR FABRICATORS AND COMPANY,2026-06-14,2026-07-14,256574.75,false,,paid
INV-2026-003696,SOLAPUR CHEMICALS INDIA PRIVATE LIMITED,2026-08-19,2026-09-18,420653.00,false,,paid
INV-2026-003697,BHOPAL TEXTILES PVT LTD,2026-06-11,2026-07-11,335776.00,false,,paid
INV-2026-003698,RAIPUR HANDICRAFTS LLP,2026-08-25,2026-09-24,15431.75,false,,paid
INV-2026-003699,SURAT COLD STORAGE AND COMPANY,2026-07-17,2026-08-16,209270.99,false,,paid
INV-2026-003700,SOLAPUR CONSTRUCTIONS PRIVATE LIMITED,2026-06-04,2026-07-04,34009.75,false,,paid
INV-2026-003701,HOSUR ELECTRICALS LLP,2026-08-26,2026-09-25,4305.99,false,,paid
INV-2026-003702,HALDIA DISTRIBUTORS PRIVATE LIMITED,2026-07-20,2026-08-19,226047.99,false,,paid
INV-2026-003703,HOSUR BEARINGS LIMITED,2026-08-04,2026-09-03,179087.99,false,,paid
INV-2026-003704,AMRAVATI TEXTILES PVT LTD,2026-08-20,2026-09-19,142865.00,false,,paid
INV-2026-003705,CHANDRAPUR COLD STORAGE AND COMPANY,2026-06-15,2026-07-15,251677.00,false,,paid
INV-2026-003706,BHOPAL FABRICATORS AND COMPANY,2026-08-26,2026-09-25,29631.00,false,,paid
INV-2026-003707,KOLHAPUR ENTERPRISES INDIA PRIVATE LIMITED,2026-08-28,2026-09-27,331065.00,false,,paid
INV-2026-003708,RAIPUR PACKAGING LLP,2026-08-01,2026-08-31,60961.75,false,,paid
INV-2026-003709,GUNTUR FERTILISERS PRIVATE LIMITED,2026-07-10,2026-08-09,118419.25,false,,paid
INV-2026-003710,NARMADA DIAGNOSTICS LIMITED,2026-08-01,2026-08-31,98968.99,false,,paid
INV-2026-003711,BELGAUM METALS LIMITED,2026-06-12,2026-07-12,201757.50,false,,paid
INV-2026-003712,SALEM PACKAGING LLP,2026-08-14,2026-09-13,98855.00,false,,paid
INV-2026-003713,AURANGABAD PAPER MILLS PVT LTD,2026-06-30,2026-07-30,253581.99,false,,paid
INV-2026-003714,NARMADA TRADERS INDIA PRIVATE LIMITED,2026-06-02,2026-07-02,309021.00,false,,paid
INV-2026-003715,BELGAUM ENTERPRISES INDIA PRIVATE LIMITED,2026-07-12,2026-08-11,99684.25,false,,paid
INV-2026-003716,DHANBAD CABLES PRIVATE LIMITED,2026-07-18,2026-08-17,22731.00,false,,paid
INV-2026-003717,DEHRADUN FORGINGS LIMITED,2026-08-17,2026-09-16,43044.00,false,,paid
INV-2026-003718,NASHIK CERAMICS PVT LTD,2026-07-26,2026-08-25,236901.99,false,,paid
INV-2026-003719,PANIPAT TRANSPORT AND COMPANY,2026-08-14,2026-09-13,150401.50,false,,paid
INV-2026-003720,MADURAI ENTERPRISES INDIA PRIVATE LIMITED,2026-07-14,2026-08-13,143035.00,false,,paid
INV-2026-003721,VARANASI BEARINGS LIMITED,2026-06-21,2026-07-21,455518.00,false,,paid
INV-2026-003722,MYSORE CONSTRUCTIONS PRIVATE LIMITED,2026-08-07,2026-09-06,305104.00,false,,paid
INV-2026-003723,CUTTACK INFRAPROJECTS AND COMPANY,2026-07-23,2026-08-22,37270.75,false,,paid
INV-2026-003724,TRICHY INDUSTRIES INDIA PRIVATE LIMITED,2026-07-31,2026-08-30,261456.99,false,,paid
INV-2026-003725,ERNAKULAM FOODS PVT LTD,2026-07-17,2026-08-16,488163.00,false,,paid
INV-2026-003726,HUBLI FABRICATORS AND COMPANY,2026-08-16,2026-09-15,207075.25,false,,paid
INV-2026-003727,MANGALORE ELECTRICALS LLP,2026-08-09,2026-09-08,100507.25,false,,paid
INV-2026-003728,SALEM BEARINGS LIMITED,2026-08-14,2026-09-13,226246.00,false,,paid
INV-2026-003729,JAMNAGAR DISTRIBUTORS PRIVATE LIMITED,2026-07-01,2026-07-31,477224.50,false,,paid
INV-2026-003730,SILIGURI SOFTWARE SERVICES PRIVATE LIMITED,2026-06-30,2026-07-30,485036.00,false,,paid
INV-2026-003731,CHANDRAPUR TEXTILES PVT LTD,2026-06-09,2026-07-09,281270.25,false,,paid
INV-2026-003732,CALICUT COLD STORAGE AND COMPANY,2026-06-05,2026-07-05,128510.00,false,,paid
INV-2026-003733,JAMNAGAR SPINNERS LLP,2026-07-12,2026-08-11,82572.25,false,,paid
INV-2026-003734,ERNAKULAM INDUSTRIES INDIA PRIVATE LIMITED,2026-07-17,2026-08-16,342929.00,false,,paid
INV-2026-003735,NAGPUR TRANSPORT AND COMPANY,2026-08-08,2026-09-07,264551.00,false,,paid
INV-2026-003736,NAGPUR AUTO COMPONENTS PVT LTD,2026-07-03,2026-08-02,193611.00,false,,paid
INV-2026-003737,AMRAVATI BEARINGS LIMITED,2026-08-22,2026-09-21,302753.00,false,,paid
